Nº Contrato;Apelido Cliente;Nome Cliente;Categoria Cliente;Contato;Fone;Email;Referência;Status;Tipo Contrato;Início Vigência;Fim Vigência;Data Cadastro;Próx. Reajuste;Obs
"406";"49000322000120-AGUIAR SUPERFRI";"AGUIAR SUPERFRIOS LOG E REPRESENTACOES LTDA";;"José Antonio";"27996038007";"aguiar.superfrio@gmail.comjoseaguiar.mmn@gmail.comnfs01@atasistemas.com.br";"VALOR R$ 119,00 MENSAL | PONTO RHID";"CANCELADO";"Ponto ControlID";"03/07/2025";"03/07/2026";"07/07/2025 14:40";"03/07/2026";"Sistema de ponto:||- Licença mensal do Software de Ponto RHID - Até 20 Funcionários.||31/03/2026 - (e-mail João 25/03/2026) "
"411";"43923939000300 - R G DE SOUZA";"R G DE SOUZA FERRAGENS, FERRAMENTAS E ACESSORIOS LTDA";;"Leticia";"27 99688-9105";"comercialdescubraferramentas@gmail.comnfs01@atasistemas.com.br";"VALOR R$80,00 MENSAL - Locação de iDFace";"ATIVO";"Outros Mensal";"16/07/2025";"16/07/2026";"18/07/2025 13:55";"16/07/2026";"Locação de Equipamento:||- Locação Mensal iDFace convencional para ponto 3k com fonte."
"434";"22034458000102 VAMTEC LTDA";"VAMTEC LTDA";;"Raphael";"27 99296-3035";"nfe.mg@vamtecgroup.comraphael.correa@vamtecgroup.comnfs01@atasistemas.com.br";"VALOR R$365,00 MENSAL - CONTROLE DE ACESSO";"ATIVO";"Outros Mensal";"18/09/2025";"18/09/2026";"19/09/2025 15:52";"18/09/2026";"Sistema de controle de acesso:||- Licença MENSAL do software BMA Acesso Empresa ( 1 Server |  2 Equipamentos ativos)"
"414";"36043222000139 CONDOMINIO DO C";"CONDOMINIO DO CONJUNTO RESIDENCIAL MAR AZUL 2 ETAPA";;"Wesllen";"27997717578";"condmarazul2@gmail.comnfs01@atasistemas.com.br";"VALOR R$125,00 MENSAL - PONTO RHID 20f";"ATIVO";"Ponto ControlID";"21/07/2025";"21/07/2026";"25/07/2025 15:14";"21/07/2026";"Sistema de ponto:||- Licença mensal do Ponto RHID ( Até 20  funcionários ativos )."
"416";"38662012000154 EMPORIO COMER";"EMPORIO COMERCIAL LTDA";;"Jadir";" 27 99853-6732";"sudesteindcom@yahoo.com.brcontabilidade@emporiocomercial.netnfs01@atasistemas.com.br";"VALOR R$239,00 MENSAL - SECULLUM Web PRO 30F";"ATIVO";"Ponto Secullum";"05/08/2025";"05/08/2026";"08/08/2025 14:17";"05/08/2026";"Sistema de Ponto:||- Licença MENSAL do Software Ponto Secullum Web PRO (até 30 funcionários ativos)."
"426";"31804081000106 VARGAS CONSTRUT";"VARGAS CONSTRUTORA LTDA";;"Zaini";"27997859346";"zaini@vargasconstrutora.com.brnfs01@atasistemas.com.br";"VALOR R$214,00 MENSAL - PONTO RHID 40F";"ATIVO";"Ponto ControlID";"25/08/2025";"25/08/2026";"29/08/2025 13:35";"25/08/2026";"Sistema de Ponto:||- Licença mensal do software RHID Web até 40 Funcionários.||06/02/2026 — Adicional de +1 CNPJ, passando para 2 CNPJs. Acréscimo de R$15,00, passando de R$199,00 para R$214,000 mensais."
"425";"07306239000133 BOLMAC COMERCIO";"BOLMAC COMERCIO DE MATERIAL DE CONSTRUCAO LTDA";;"Sabrina";"27992341200";"Bolmac.material@gmail.comnfs01@atasistemas.com.br";"VALOR R$119,00 MENSAL - PONTO RHID 20F";"ATIVO";"Ponto ControlID";"25/08/2025";"25/08/2026";"29/08/2025 13:23";"25/08/2026";"Sistema de Ponto:||- Licença mensal do software RHID Web até 20 Funcionários."
"428";"46014801000298 CARAVAGGIO CONS";"CARAVAGGIO CONSTRUTORA E INCORPORADORA LTDA";;"Luan";"27996606190";"fortesmares-israel@hotmail.comnfs01@atasistemas.com.br";"VALOR R$219,00 MENSAL - PONTO RHID 50F";"ATIVO";"Ponto ControlID";"04/09/2025";"04/09/2026";"12/09/2025 13:58";"04/09/2026";"Sistema de Ponto:||- Licença mensal do software RHID Web até 50 Funcionários."
"427";"36406999000110 GALLEN REPRES";"GALLEN REPRESENTACOES LTDA";;"Graziele";"+55 27 99973-0241";"Diretoriagallen@gmail.comnfs01@atasistemas.com.br";"VALOR R$119,00 MENSAL - PONTO RHID 20F";"ATIVO";"Ponto ControlID";"09/09/2025";"09/09/2026";"12/09/2025 13:47";"09/09/2026";"Sistema de Ponto:||- Licença mensal do software RHiD para 20 Funcionários."
"438";"22764176000152 CARLOS HENRIQUE";"CARLOS HENRIQUES GOMES LTDA";;"Bianca";"27999566099";"labirintos_pontal@hotmail.comnfs01@atasistemas.com.br";"VALOR R$119,00 - MENSAL Topponto Web 20 F";"ATIVO";"Outros Mensal";"02/10/2025";"02/10/2026";"03/10/2025 10:05";"02/10/2026";"Sistema de Ponto:||- Licença Mensal do Software Topponto Web até 20 Funcionários."
"433";"36388148000192 CONJUNTO MARECH";"CONDOMINIO DO CONJUNTO MARECHAL RONDON";;"Ronney";"+55 27 99888-5286";"ccmr1405@hotmail.comnfs01@atasistemas.com.br";"VALOR R$159,00 - MENSAL Ponto Secullum Ult 10 F	";"ATIVO";"Ponto Secullum";"12/09/2025";"12/09/2026";"19/09/2025 15:01";"12/09/2026";"Sistema de ponto:||- Licença mensal do software Secullum Web ULTIMATE para 10 Funcionário."
"444";"08790035000183 M.C.C.L. COMER";"M.C.C.L. COMERCIO DE ALIMENTOS LTDA";;"Leonardo";"27999495900";"tecomputacao@gmail.comnfs01@atasistemas.com.br";"VALOR R$169,00 MENSAL - PONTO RHID 40F";"ATIVO";"Ponto ControlID";"21/10/2025";"21/10/2026";"24/10/2025 14:44";"21/10/2026";"Sistema de Ponto:||- Licença Mensal do Software RHID Web até 40 funcionários ativos."
"449";"17340095000195 LAVIOLA";"CONSTRUTORA E INCORPORADORA LAVIOLA LTDA";;"Leonardo";"27999495900";"tecomputacao@gmail.comnfs01@atasistemas.com.br";"VALOR R$119,00 MENSAL - PONTO RHID 20F";"ATIVO";"Ponto ControlID";"24/10/2025";"24/10/2026";"10/11/2025 13:56";"24/10/2026";"Sistema de Ponto:||- Licença mensal do Software RHID Web até 20 Funcionários ativos."
"436";"55617440000184 WL SERVICOS E C";"WL SERVICOS E CONSTRUCOES LTDA";;"Leonardo";"27999495900";"tecomputacao@gmail.comnfs01@atasistemas.com.br";"VALOR R$119,00 MENSAL - PONTO RHID 20F";"ATIVO";"Ponto ControlID";"25/09/2025";"25/09/2026";"29/09/2025 13:15";"25/09/2026";"Sistema de Ponto:||- Licença mensal do Software RHID Web até 20 Funcionários."
"446";"35072385000187 WNS COMERCIO DE";"WNS COMERCIO DE ALIMENTOS LTDA";;"Leonardo";"27999495900";"praiasupermercado.dp@gmail.comwnscomerciofinanceiro@gmail.comnfs01@atasistemas.com.br";"VALOR R$119,00 MENSAL - PONTO RHID 20F";"ATIVO";"Ponto ControlID";"24/10/2025";"24/10/2026";"31/10/2025 14:19";"24/10/2026";"Sistema de Ponto:||- Licença mensal Software RHID Web até 20 Funcionários."
"439";"44257080000130 MJ LOCACOES E";"MJ LOCACOES E SERVICOS LTDA";;"Thaís Jacobsen";" (27) 99740-6749";"adm.financeiro@mjlocacoes.comnfs01@atasistemas.com.br";"VALOR R$119,00 - MENSAL Software TopPonto Web - 20F";"ATIVO";"Outros Mensal";"29/09/2025";"29/09/2026";"03/10/2025 10:19";"29/09/2026";"Sistema de Ponto:||- Licença mensal do Software TopPonto Web até 20 Funcionários."
"437";"00790860716 KATIA GUALBERTO VE";"KATIA GUALBERTO VENTURA";;"Diene";"27 99848-7010";"contato@clinicakatiaventura.com.brnfs01@atasistemas.com.br";"VALOR R$119,00 MENSAL - PONTO RHID 10F";"ATIVO";"Ponto ControlID";"22/09/2025";"22/09/2026";"29/09/2025 13:27";"22/09/2026";"Sistema de Ponto:||- Licença mensal do Software de Ponto RHID | Até 10 Funcionários."
"435";"28862899000170 OTP PARTICIPACO";"OTP PARTICIPACOES SOCIETARIAS LTDA";;"Financeiro";"(27) 99934-6327";"tecnologia@hkm.ind.brnfs01@atasistemas.com.br";"Valor R$ 2.724,73 Mensal I Secullum Acesso Web";"ATIVO";"Acesso Locação SW + Manutenção";"14/11/2024";"13/11/2026";"26/09/2025 11:17";"13/11/2026";"Contrato de manutenção do software acesso.|- Licença Mensal do software Secullum Acesso ( 450 pessoas | 5 equipamentos ativos )||CNPJ ANTIGO: 53057166000100 — HKM FACILITIES|Contrato antigo: 2903"
"450";"11976269000124 EV GESTAO EM";"EV-GESTAO EM SISTEMAS E CONDOMINIOS LTDA";;"Sergio";"27 999744824";"sergiopiresps@gmail.comnfs01@atasistemas.com.br";"VALOR R$149,00 MENSAL - PONTO SECULLUM 10F";"ATIVO";"Ponto Secullum";"31/10/2025";"31/10/2026";"10/11/2025 14:03";"31/10/2026";"Sistema de ponto:||- Licença mensal do Software Ponto Secullum Web PRO até 10 funcionários."
"452";"09096186000107 TERRAPLAN LOC";"TERRAPLAN - LOCACAO DE MAQUINAS, TERRAPLANAGEM E CONSTRUCOES LTDA";;"Vanessa";"27996437547";"financeiro@terraplan.eng.brnfs01@atasistemas.com.br";"VALOR R$180,00 MENSAL - PONTO RHID 30F 2 CNPJs";"ATIVO";"Ponto ControlID";"26/11/2025";"26/11/2026";"28/11/2025 14:16";"26/11/2026";"Sistema de Ponto:||- Licença mensal do Software RHID Web ( até 30 Funcionários Ativos | 2 CNPJs)."
"451";"04321990000110 PANIFICADORA RE";"PANIFICADORA REPUBLICA MASTER LTDA";;"Leonardo";"27999495900";"republicadospaesmaster@gmail.comnfs01@atasistemas.com.br";"VALOR R$119,00 MENSAL - PONTO RHID 20F";"ATIVO";"Ponto ControlID";"19/11/2025";"19/11/2026";"24/11/2025 15:30";"19/11/2026";"Sistema de Ponto:||- Licença mensal do software RHID Web até 20 Funcionários."
"447";"62803898000193 AUES COMERCIO";"AUES COMERCIO DE ALIMENTOS LTDA";;"Luciana Schultz";" (27) 3061-2530";"luciana@sucessoconsultoria.comnfs01@atasistemas.com.br";"VALOR R$184,00 | MENSAL PONTO SECULLUM 20F e Ponto Virtual com Facial";"CANCELADO";"Ponto Secullum";"22/10/2025";"22/10/2026";"31/10/2025 14:29";"22/10/2026";"Sistema de Ponto:||- Licença mensal do Software de Ponto Secullum Web (Até 10 funcionários ativos)|- Licença mensal do Secullum Ponto Virtual com Facial.||31/03/2026 - (e-mail Joao 25/03/2026)"
"448";"26955645000171 TSG CONSTRUTORA";"TSG CONSTRUTORA LTDA";;"Matheus";"27993160601";"matheus.casagrande@adl.org.brnfs01@atasistemas.com.br";"VALOR R$149,00 - MENSAL PONTO SECULLUM 10F";"ATIVO";"Ponto Secullum";"29/10/2025";"29/10/2026";"31/10/2025 15:06";"29/10/2026";"Sistema de Ponto:||- Licença mensal do software do Ponto Secullum Web PRO ( Até 10 funcionários ativos) ."
"457";"59335381000102 LPP COMERCIO LT";"LPP COMERCIO LTDA";;"Leonardo";"27999495900";"Financeiro@supermeaipe.com.brPaula.fialhosimoes@yahoo.com.brnfs01@atasistemas.com.br";"VALOR R$215,00 MENSAL - PONTO RHID 40F";"ATIVO";"Ponto ControlID";"05/12/2025";"05/12/2025";"05/12/2025 14:04";"05/12/2026";"Sistema de Ponto:||- Licença mensal do Software RHID Web (até 40 Funcionários).||16/12/2025 - Adicional de +20 funcionários no RHID, passando de 40 para até 60 funcionários ativos. Acréscimo de R$46,00, passando de R$169,00 para R$215,00 mensais.||"
"453";"35100531000130 ST MANUTENCAO I";"ST MANUTENCAO INDUSTRIAL LTDA";;"Adriana";"2730891299";"Juliana.ive@uniaoengenharia.ind.bradriana.calixto@uniaoengenharia.ind.brnfs01@atasistemas.com.br";"VALOR R$119,00 MENSAL - PONTO RHID 20F";"ATIVO";"Ponto ControlID";"28/11/2025";"28/05/2026";"28/11/2025 14:22";"28/11/2026";"Sistema de Ponto:||- Licença mensal do Software RHID Web (até 20 Funcionários ativos)."
"467";"77591402001023-JOTA ELE CONSTR";"JOTA ELE CONSTRUCOES CIVIS S/A";;"Érica";"2733218500";"erica.oliveira@construtorajl.comalmoxarifado.central@construtorajl.comnfs01@atasistemas.com.br";"Valor R$ 2.025,00 Mensal I RHID 660F + 7 adicionais de CNPJ";"ATIVO";"Ponto ControlID";"08/12/2025";"08/12/2026";"19/01/2026 13:54";"08/12/2026";"Assistência Técnica||Software de Ponto do RHID para 660 funcionários + 7 adicionais de CNPJ||Este contrato será faturado de forma rateada com os CNPJs 40736749000116 e 77591402000990.||Valor rateado neste CNPJ R$ 675,00"
"456";"61438467000102 HM PRESTACAO DE";"HM PRESTACAO DE SERVICOS LTDA";;"Hans";"27998341407";"fiscal@hmprestadora.ind.brnfs01@atasistemas.com.br";"VALOR R$149,00 MENSAL - PONTO SECULLUM 10F";"ATIVO";"Ponto Secullum";"01/12/2025";"01/12/2025";"05/12/2025 13:52";"01/12/2026";"Sistema de Ponto:||- Licença mensal do Software Secullum Web (até 10 Funcionários ativos)."
"463";"49497434000138 ML EMPREENDIMEN";"ML EMPREENDIMENTOS IMOBILIARIOS LTDA";;"João";"27997081352";"joaordiniz.adv@gmail.comnfs01@atasistemas.com.br";"Valor R$ 119,00 I RHID 20F";"ATIVO";"Ponto ControlID";"09/03/2026";"09/03/2027";"15/01/2026 14:59";"09/03/2027";"Assistência técnica ponto RHID||Software RHID até 20 funcionários"
"468";"28141190000186 IRMANDADE SC";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA";;"Ademir Quirino";"(27) 99618-7535";"ademir.quirino@santacasavitoria.orgnfe.ti@santacasavitoria.orgnfs01@atasistemas.com.br";"Valor R$11.473,84 Mensal I Locação de equip, SW e manutenção";"ATIVO";"Acesso Locação Equipamento";"16/12/2025";"16/12/2026";"20/01/2026 11:10";"16/12/2026";"Locação de equipamentos||Contrato de Locação de equipamentos, manutenção corretiva e preventiva e locação do software BMA Hospital|> O contrato será paulatinamente implementado e atualizado na NF||Primeiro faturamento (vencimento 20/02/2025) - Detalhamento da NF:|26x Controladoras Faciais I valor unitário R$ 65,88 I valor final R$1.712,75|26x Fontes de Alimentação I valor unitário R$ 7,65 I valor final R$198,90|7x Catracas I valor unitário R$ 246,03 I valor final R$1.722,19|1x Licença Base BMA WAcesso I valor unitário R$490,00 I valor final R$490,00|1x Adicional de Equipamento a Licença base I valor unitário R$75,00 I valor final R$75,00|4x Modulo Integrador I valor unitário R$200,00 I valor final R$800,00|1x Módulo Consentimento LGPD I valor unitário R$200,00 I valor final R$200,00|7x Manutenção corretiva e preventiva catracas I valor unitário R$100,00 I valor final R$700,00|26x Manutenção corretiva e preventiva controladoras I valor unitário R$600,00 I valor final R$1.300,00|Valor total: R$ 7.198,84||24/02/2026 - 19x Adicionais de Equipamento a Licença BMA WHospital, acrescentando ao valor mensal R$ 1.425,00, logo, o valor mensal passará de R$ 7.198,84 para R$ 8.623,84.|Detalhamento da NF atualizado:|26x Controladoras Faciais I valor unitário R$ 65,88 I valor final R$1.712,75|26x Fontes de Alimentação I valor unitário R$ 7,65 I valor final R$198,90|7x Catracas I valor unitário R$ 246,03 I valor final R$1.722,19|1x Licença Base BMA WAcesso I valor unitário R$490,00 I valor final R$490,00|20x Adicional de Equipamento a Licença base I valor unitário R$75,00 I valor final R$1.500,00|4x Modulo Integrador I valor unitário R$200,00 I valor final R$800,00|1x Módulo Consentimento LGPD I valor unitário R$200,00 I valor final R$200,00|7x Manutenção corretiva e preventiva catracas I valor unitário R$100,00 I valor final R$700,00|26x Manutenção corretiva e preventiva controladoras I valor unitário R$600,00 I valor final R$1.300,00|Valor total: R$ 8.623,84||03/03/2026: inclusão de + 18x Adicionais de Equipamento a Licença BMA WHospital, passando de 20 para 38. Acréscimo de R$2.850,00. Passará de R$8.623,84 para R$11.473,84.|Detalhamento da NF atualziado:|26x Controladoras Faciais I valor unitário R$ 65,88 I valor final R$1.712,75|26x Fontes de Alimentação I valor unitário R$ 7,65 I valor final R$198,90|7x Catracas I valor unitário R$ 246,03 I valor final R$1.722,19|1x Licença Base BMA WAcesso I valor unitário R$490,00 I valor final R$490,00|58x Adicional de Equipamento a Licença base I valor unitário R$75,00 I valor final R$1.500,00|4x Modulo Integrador I valor unitário R$200,00 I valor final R$800,00|1x Módulo Consentimento LGPD I valor unitário R$200,00 I valor final R$200,00|7x Manutenção corretiva e preventiva catracas I valor unitário R$100,00 I valor final R$700,00|26x Manutenção corretiva e preventiva controladoras I valor unitário R$600,00 I valor final R$1.300,00|Valor total: R$11.473,84||16/03/2026: Correção.|26x Controladoras Faciais I valor unitário R$ 65,88 I valor final R$1.712,75|26x Fontes de Alimentação I valor unitário R$ 7,65 I valor final R$198,90|7x Catracas I valor unitário R$ 246,03 I valor final R$1.722,19|1x Licença Base BMA WAcesso I valor unitário R$490,00 I valor final R$490,00|58x Adicional de Equipamento a Licença base I valor unitário R$75,00 I valor final R$4.350,00|4x Modulo Integrador I valor unitário R$200,00 I valor final R$800,00|1x Módulo Consentimento LGPD I valor unitário R$200,00 I valor final R$200,00|7x Manutenção corretiva e preventiva catracas I valor unitário R$100,00 I valor final R$700,00|26x Manutenção corretiva e preventiva controladoras I valor unitário R$600,00 I valor final R$1.300,00|Valor total: R$11.473,84||||||"
"464";"49328659000160 JRX SOLUCOES LT";"JRX SOLUCOES LTDA";;"Fran";"28999119515";"financeiro@forcaservice.com.brnfs01@atasistemas.com.br";"VALOR R$354,00 MENSAL - PONTO RHID 40F";"ATIVO";"Ponto ControlID";"19/12/2025";"19/12/2026";"16/01/2026 13:42";"19/12/2026";"Sistema de Ponto:||- Licença mensal do Software de Ponto RHID Web (até 40 Funcionários).||11/03/2026 -  Upgrade de +10 funcionários, passando de 90 para até 100 funcionários ativos. Acréscimo de R$30,00, passando de R$324,00 para  R$354,00 mensais.|02/03/2026 - Upgrade de +10 funcionários, passando de 80 para até 90 funcionários ativos. Acréscimo de R$20,00, passando de R$304,00 para  R$324,00 mensais.||29/01/2026 — Upgrade de +40 funcionários e +1 CNPJ ativo, passando para 80 funcionários e 2 CNPJs. Acréscimo de R$105,00, passando de R$ 199,00 para R$ 304,00 mensais.|"
"469";"09003463000181 D.O.S. CONSTRUT";"D.O.S. CONSTRUTORA MONTAGEM E MANUTENCAO INDUSTRIAL LTDA";;"Odislene";"61981813774";"Construtec.ind@construtecind.com.brnfs01@atasistemas.com.br";"VALOR R$449,00 MENSAL - SECULLUM WEB 80F";"ATIVO";"Ponto Secullum";"21/01/2026";"21/01/2027";"26/01/2026 13:22";"21/01/2027";"Sistema de Ponto:||- Licença Mensal do Software de Ponto Secullum Web (até 80 Funcionários)."
"462";"60999007000190 MASTER FROTAS";"MASTER FROTAS SERVICOS E COMERCIO LTDA";;"Ana Beatriz";"27 98892-3666";"masterfrotas.vix@gmail.comnfs01@atasistemas.com.br";"VALOR R$199,00 MENSAL - PONTO RHID 50F";"CANCELADO";"Ponto ControlID";"12/12/2025";"12/12/2026";"12/01/2026 13:01";"12/12/2026";"Sistema de Ponto:||- Licença mensal do Software de Ponto RHID (até 50 funcionários)."
"473";"52927287000101 BURITI HOTEL LT";"BURITI HOTEL LTDA";;"Octavio Henrique";"27999380880";"adm@hotelburiti.com.brnfs01@atasistemas.com.br";"VALOR R$119,00 MENSAL - PONTO RHID 20F";"ATIVO";"Ponto ControlID";"29/01/2026";"29/01/2027";"30/01/2026 14:44";"29/01/2027";"Sistema de Ponto:||- Licença mensal do Software RHID Web (Até 20 funcionários ativos)."
"2943";"61338154000182 ACAD BOA FORMA";"ACADEMIA BOA FORMA SERNAMBY LTDA";;"Willia";"27 997628057";"nfs01@atasistemas.com.br";"Valor R$420,00 Mensal I Secullum Cademia 2000P 2E";"ATIVO";"Academia Secullum";"21/11/2024";"20/11/2027";"25/03/2025 14:48";"21/11/2027";"Descrição: Serviço de manutenção ao software de acesso.||Licença do sistema Secullum Academia 1000 pessoas (2 equipamentos)||02/03/2026 - Renovação por IGPM. Acréscimo de 0,85%. Passando de R$420,00 para R$423,61||02/09/2025 - Adicional de +1000 usuários (alunos), passando de 1000 para até 2000 usuários ativos no software Secullum Academia.net. Acréscimo R$ 150,00, passando de R$ 270,00 para R$ 420,00 mensais.||02/07/2025: Desbloqueado após inadimplência.||30/06/2025: Bloqueado por inadimplência.|||18/12/2025 - Alteração do CNPJ 11430939000102 para 61338154000182 em razão do pedido da Willia."
"470";"49628483000162 JCB ENGENHARI";"JCB ENGENHARIA E METALMECANICA LTDA";;"Fernanda";"27 99993-7711";"adm@jcbengenharia.eng.brnfs01@atasistemas.com.br";"VALOR R$119,00 MENSAL - PONTO RHID 20F";"ATIVO";"Ponto ControlID";"14/01/2026";"14/01/2027";"26/01/2026 14:32";"14/01/2027";"Sistema de Ponto:||- Licença mensal do Software RHiD (até 20 Funcionários)."
"476";"63576962000103 CT FELBERG";"CT FELBERG - CENTRO DE TREINAMENTO LTDA";;"Financeiro";"2799902-1222";"Ctfelberg@gmail.comnfs01@atasistemas.com.br";"VALOR R$280,00 MENSAL - Secullum Academia 600P + 2 Equip";"ATIVO";"Academia Secullum";"09/02/2026";"09/02/2027";"27/02/2026 14:03";"09/02/2027";"Sistema de Acesso:||- Licença mensal do Software Secullum Academia (600 pessoas | 2 Equipamentos)."
"474";"31709066000189 JP DISTRIBUID";"JP DISTRIBUIDORA LTDA";;"Rose";"(27) 9 9931-3077";"contemp.jp2019@gmail.comJpdistribuidora.ceasa@gmail.comnfs01@atasistemas.com.br";"VALOR R$239,00 - PONTO SECULLUM 30F";"ATIVO";"Ponto Secullum";"09/02/2026";"09/02/2027";"13/02/2026 14:06";"09/02/2027";"Sistema de Ponto:||- Licença mensal do Software Secullum Ponto Web PRO (até 30 funcionários ativos)."
"478";"31737422000178 CENTRO EDUCACIO";"CENTRO EDUCACIONAL VIVER LTDA";;"Marcia";"21982672233";"secretaria@centroeducacionalviver.com.brnfs01@atasistemas.com.br";"VALOR R$249,00 MENSAL - PONTO SECULLUM 30F";"ATIVO";"Ponto Secullum";"24/02/2026";"24/02/2027";"27/02/2026 14:48";"24/02/2027";"Sistema de Ponto:| |- Licença mensal do Software Secullum Web (até 30 Funcionários)."
"477";"60779520000176 BR SAUDE E ESPO";"BR SAUDE E ESPORTES LTDA";;"Aparecida";"27997728616";"cida@teclog.eng.brnfs01@atasistemas.com.br";"VALOR R$209,00 MENSAL - PONTO SECULLUM 20F";"ATIVO";"Ponto Secullum";"25/02/2026";"25/02/2027";"27/02/2026 14:24";"25/02/2027";"Sistema de Ponto:||- Licença mensal do Software Secullum Web (20 Funcionários)."
"480";"26667678000116 CARLOS EDUARD";"CARLOS EDUARDO NASCIMENTO PEREIRA";;"Carlos Eduardo";"27998024290";"pietramoveis@hotmail.comnfs01@atasistemas.com.br";"Valor R$209,00 Mensal I Ponto Web Pro 20F";"ATIVO";"Ponto Secullum";"09/03/2026";"09/03/2027";"20/03/2026 14:46";"09/03/2027";"Sistema de Ponto||Software do Ponto Secullum Web Pro para até 20 funcionários"
