Nº Contrato;Apelido Cliente;Nome Cliente;Categoria Cliente;Contato;Fone;Email;Referência;Status;Tipo Contrato;Início Vigência;Fim Vigência;Data Cadastro;Próx. Reajuste;Obs
"200";"05940468000180 - UNILOGISTICA";"ASSOCIACAO DOS LOCATARIOS DA UNILOGISTICA BUSINESS PARK";;"financeiro";;"adm@unilogistica.com.brfinanceiro@unilogistica.com.broperacional@unilogistica.com.brnfs@atasistemas.com.br";"Controle de acesso BMA";"ATIVO";"SERVIÇOS";"20/03/2024";"18/03/2027";"29/01/2025 18:09";"19/03/2027";"Descrição: Manutenção preventiva e manutenção corretiva aos sistema de controle de acesso.||Preventiva TRIMESTRAL + Manutenção corretiva por demanda.|a. 02 (duas) | Catraca Control ID iDBlock 2 Facial com 10.000 Faces (Recepção)|b. 01 (uma) | Catraca Control ID iDBlock 2 Facial com 10.000 Faces (Refeitório)|c. Licença do software BMA W.Acesso Empresa (1 Server | 09 Equipamentos).||LINHA DO TEMPO:|05/03/2026- reajuste anual com base no índice IPCA, no percentual de 4,44% r$ 1023,51|19/02/2025: Contrato renovado sem reajuste. Foi combinado que no próximo ano retomaremos o reajuste no IPCA.|10/09/2025: Acréscimo de R$ 250,00 referente à adição de 2 equipamentos (R$ 150,00) e manutenção do par de totens (R$ 100,00), passando de R$ 730,00 para o valor de R$ 980,00."
"2809";"28141190001239_SANTA CASA";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA";;"Romildo";"(27) 98821-1553";"romildo.silva@maternoinfantilserra.org";"Ata - Manut. Preventiva, Corretiva e Garantia Estendida";"CANCELADO";"Acesso Manutenção + GE";"20/10/2024";"19/10/2025";"24/01/2025 13:28";"20/10/2025";"Contrato DUPLICADO (cancelado)||Descrição: Manutenção preventiva, corretiva e garantia estendida ao controle de acesso.||Contrato para 02 (duas) catracas Control ID iDBlock BQC, considerando, durante a vigência do contrato:|- Manutenção preventiva bimestral|- Manutenção corretiva por demanda|- Garantia estendida de peças.||Renovação Automática 20 de outubro de 2024: IGPM (R$520,00 p R$ 543,55)"
"2739";"27500412000147 - SAAE";"SERVICO AUTONOMO DE AGUA E ESGOTO";;"SOFIA";"2732569425";"compras@saaeara.com.br";"Ata - Locação IDFlex + RHiD";"ATIVO";"Ponto ControlID + Locação REP";"30/07/2024";"31/12/2026";"05/11/2024 14:52";"31/12/2026";"Descrição : Locação de equipamentos de controle de ponto e sistema de ponto.| - Licença do Software RHID ( Até 60 funcionários ) + Aplicativo para smartphone (Android e iOS) + Suporte Remoto Total| - 09 (nove) Coletores de ponto IDFlex Biometria + Proximidade 125Khz||LINHA DO TEMPO|Renovado contrato pelo periodo de 12 meses passando de R$ 1415, para R$ 1467,08"
"2877";"08003960000117 - ENSEADA TOWER";"CONDOMINIO DO EDIFICIO ENSEADA TOWER";;"GISELE";"27 4009 9000";"gisele.erlacher@mgmonline.com.brpagamentos@mgmonline.com.brnfs@atasistemas.com.br";"Contrato Mensal Suporte e Manutenção - On Site";"CANCELADO";"Acesso Manutenção";"24/10/2024";"23/10/2025";"15/01/2025 17:44";"24/10/2025";"Descrição: Serviço mensal de manutenção de equipamentos de controle de acesso.||Composição: 02 Catracas Topdata Revolution + 01 Software de Acesso Topdata||01/09/2025 Interromper faturamento, mas ainda serão devidas as seguintes parcelas:|Parcela 1: R$ 420,77 (vencimento no dia 15/09/2025) :: referente ao período de 20/08/2025 a 19/09/2025.|Parcela 2: R$ 140,25 (vencimento no dia 15/10/2025) :: referente ao período proporcional de 20/09/2025 a 30/09/2025|"
"253";"IRMANDADE SANTA 28141190000186";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA";;"Cliente";"27 99815 4763";"suporte@santacasavitoria.orgademir.quirino@santacasavitoria.org";"CRIADO NA BASE ERRADA (ESTÁ NA IACTIVE)";"CANCELADO";"Acesso Locação Equipamento";"05/01/2026";"05/01/2027";"20/01/2026 11:04";"05/01/2027";"Locação de equipamentos||Contrato de Locação de equipamentos, manutenção corretiva e preventiva e locação do software BMA Hospital|> O contrato será paulatinamente implementado e atualziado na NF||Primeiro faturamento (vencimento 20/02/2025) - Detalhamento da NF:|26x Controladoras Faciais I valor unitário R$ 65,88 I valor final R$1.712,75|26x Fontes de Alimentação I valor unitário R$ 7,65 I valor final R$198,90|7x Catracas I valor unitário R$ 246,03 I valor final R$1.722,19|1x Licença Base BMA WAcesso I valor unitário R$490,00 I valor final R$490,00|1x Adicional de Equipamento a Licença base I valor unitário R$75,00 I valor final R$75,00|4x Modulo Integrador I valor unitário R$200,00 I valor final R$800,00|1x Módulo Consentimento LGPD I valor unitário R$200,00 I valor final R$200,00|7x Manutenção corretiva e preventiva catracas I valor unitário R$100,00 I valor final R$700,00|26x Manutenção corretiva e preventiva controladoras I valor unitário R$600,00 I valor final R$1.300,00|Valor total: R$ 7.198,84"
"217";"30676860000100-EDIFICIO BANCO";"CONDOMINIO DO EDIFICIO BANCO COMERCIO INDUSTRIA";;"Leonardo";"(27) 99927-8118";"juridico@lvm.adv.brnfs@atasistemas.com.br";"R$ 360,00 Mensal I BMA Condomínio";"ATIVO";"Outros Mensal";"25/02/2025";"25/02/2027";"11/03/2025 11:21";"25/02/2027";"Sistema de acesso:|Licença Mensal do software BMA Condomínio (Licença Base + 1 Adicional de equipamento)||LINHA DO TEMPO|18/03/2026 -  REAJUSTE DE CONTRATO PELO IGPM (DEFLAÇÃO) PERMANECE MESMO VALOR"
"2978";"19283777000139 BARROSO OLIVEI";"ML BARROSO OLIVEIRA CONSTRUCOES LTDA";"SERVIÇOS";"Ana Paula";"27 99781-6264";"welington@hgeconstrutora.com.brnfe@hgeconstrutora.com.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Rhid";"ATIVO";"Ponto ControlID";"16/01/2025";"15/01/2027";"24/01/2025 08:49";"16/01/2027";"Sistema de ponto: |Serviço de manutenção ao software de ponto.|Licença do RHID ( Até 30 Funcionários)|"
"256";"19283777000139 BARROSO OLIVEI";"ML BARROSO OLIVEIRA CONSTRUCOES LTDA";"SERVIÇOS";"Welington";" (27)99809-5477";"welington@hgeconstrutora.com.brnfe@hgeconstrutora.com.brnfs@atasistemas.com.br";"Valor R$250 Mensal I Locação Catraca e SW";"ATIVO";"Acesso Locação Equipamento";"23/02/2026";"23/02/2028";"24/02/2026 14:17";"23/02/2027";"Locação de Equipamento de controle de acesso (24 meses)||Serviço de locação de equipamento e SW:|01 (um )Catraca Revolution 4 Facial que está no setor comercial|01 (Um)Software Top Portaria vitalicio."
"225";"20181722000105 TALIEVI";"TALIEVI COMERCIAL LTDA";;"Lívia";"27 99233-5798";"talievi.gestao2@gmail.comnfs@atasistemas.com.br";"R$ 1105,00 Mensal I Manutenção Equip.+ BMA (1S / 2E)";"ATIVO";"Acesso Locação SW + Manutenção";"28/03/2025";"28/03/2027";"03/04/2025 17:32";"28/03/2027";"Sistema de acesso:|- Licença Mensal do software BMA Acesso Refeitório ( 1 Server | 2 Equipamentos)||Serviço de manutenção preventiva, corretiva aos equipamentos.|- 2 (duas) | Catracas iDBlock Next com 1 Facial 3K + Prox 125kHz||Considerando, durante a vigência do contrato:|- Manutenção preventiva bimestral|- Manutenção corretiva por demanda||LINHA DO TEMPO|12/11/2025- Aterado valor mensal acrescentando R$ 75,00 nas próximas parcelas, passando de R$ 1.030,00 para R$ 1.105,00 mensais. - Adicional de +1 equipamento ativo no BMA acesso Refeitório.|22/09/2025 - Aditivo contratual - Acréscimo de R$400,00, passando de R$630,00 para R$1.030,00 mensais.|-  Licença Mensal do software BMA Acesso Refeitório ( 1 Server | 1 Equipamento) (MATERNIDADE DA UNIMED)|- 1 (uma) Catracas iDBlock Next com 1 Facial 3K + Prox 125kHz|- Manutenção preventiva bimestral|- Manutenção corretiva por demanda||28/10/2025 - Aditivo contratual - Adicional de +1 equipamento ativo no BMA Acesso Refeitório. Acréscimo de R$75,00, passando de R$ 1.030,00 para R$ 1.105,00 mensais.|Ambiente: Estar Médico (Unimed CIAS)."
"2980";"48579879000102-POSTOJARACATIA";"JARACATIA REVENDA DE COMBUSTIVEIS E DERIVADOS LTDA";;"Letícia";"2899925-7830";"postojaracatia3@gmail.comadm.autopostojaracatia@gmail.comnfs@atasistemas.com.br";"Ata - Mensal Ponto Rhid";"ATIVO";"Ponto ControlID";"16/01/2025";"15/01/2027";"24/01/2025 10:18";"16/01/2027";"Sistema de ponto: |Serviço de manutenção ao software de ponto.|Licença do RHID ( Até 30 Funcionários + 2 CNPJs)||Obs.: O cliente solicitou que fosse rateado o valor para duas empresas, por isso existem 2 contratos em referência ao mesmo banco. O outro contrato está no CNPJ 31158543000165.||LINHA DO TEMPO|03/02//2026- REAJUSTE DE CONTRATO PELO IGPM (DEFLAÇÃO) PERMANECERA O MESMO VALOR.|"
"2981";"42764900000155-ADAACADEMIA";"ADA ACADEMIA LTDA";;"Anne";"27 99613-4949";"contato@azenacademia.com.brannejardim.personal@gmail.comnfs@atasistemas.com.br";"R$ 350,00 Mensal | Locação Catraca Fit 4";"ATIVO";"Acesso Locação Equipamento";"15/01/2025";"14/01/2027";"24/01/2025 15:30";"15/01/2027";"Locação de Equipamento:||Locação de Catraca Fit 4 com Facial Control iD|1 (uma) | Catraca Fit 4 Prox|1 (um) | Suporte para facial iDFace|1 (um) | iDFace 3k||Cliente utilizará sistema PACTO.||LINHA DO TEMPO|03/02/2026- REAJUSTE DE CONTRATO PELO IGPM (DEFLAÇÃO)"
"2982";"11070229000119-BML STONES";"BML STONES MARMORES E GRANITOS LTDA";;"Leonardo";;"bmlstones_leonardo@hotmail.comnfs@atasistemas.com.br";"R$ 119,00 Mensal | RHiD (20F)";"ATIVO";"Ponto ControlID";"15/01/2025";"14/01/2027";"27/01/2025 15:40";"15/01/2027";"Sistema de Ponto:|Serviço de assistência técnica ao sistema de Ponto.|Licença do RHID (até 20 funcionários  + Aplicativo para smartphone (Android e iOS) + Suporte Remoto Total)||LINHA DO TEMPO |03/02/2026- Reajuste de contrato pelo IGPM (DEFLAÇÃO) permanece o mesmo valor."
"214";"03655245000145_BRAGATO SERVICO";"BRAGATO SERVICOS DE AR CONDICIONADO LTDA";;"Nilmara";"+55 27 99258-2204";"adm@bragatoarcondicionado.com.brnilmarabragato21@gmail.comnfs@atasistemas.com.br";"R$ 209,00 Mensal | Ponto Secullum Web (20F)";"ATIVO";"Ponto Secullum";"21/02/2025";"21/02/2027";"28/02/2025 10:24";"21/02/2027";"Sistema de ponto:  |Assistência técnica ao sistema de ponto|Licença do software Secullum Web Pro ( 10 Funcionários)||Linha do Tempo:|12/03/2026- reajuste de contrato pelo IGPM (deflação) permanece o mesmo valor|* 02/05/2025: Adicional de + 10 funcionários, passando de até 10 para até 20 funcionários ativos. Acréscimo de R$ 60,00, passando de R$ 149,00 para R$ 209,00."
"208";"44648326000103-CALORE";"CALORE INDUSTRIA E COMERCIO DE CAMAS LTDA";;"Lais";"27995225932";"caloreaconchego@hotmail.comnfs@atasistemas.com.br";"R$ 119,00 Mensal | RHiD (10F)";"ATIVO";"Ponto ControlID";"12/02/2025";"11/02/2027";"17/02/2025 15:09";"12/02/2027";"Sistema de Ponto:|Assistência Técnica ao Sistema de Ponto|Licença do RHID para até 10 funcionário e 01 CNPJ||LINHA DO TEMPO|23/02/2026- Reajuste de contrato IGPM (deflação) permanece o mesmo valor."
"210";"50447521000160_MRV MOTO";"MRV MOTO CICLE LTDA";;"Joabe";"22992816847";"joabe.camargo@yahoo.com.brnfs@atasistemas.com.br";"R$ 209,00 Mensal | Ponto Secullum Web (20F)";"ATIVO";"Ponto Secullum";"13/02/2025";"12/02/2027";"17/02/2025 16:22";"13/02/2027";"Sistema de ponto:|Assistência técnica ao sistema de ponto|Licença do software Secullum Web Pro  (Até 20 funcionários ativos para 04 CNPJs)||LINHA DO TEMPO|25/02/2026 - REAJUSTE DE CONTRATO PELO IGPM (DEFLAÇÃO) PERMANECE O MESMO VALOR."
"205";"09815011000102-CERRO AZUL";"CONDOMINIO CERRO AZUL";;"Henrique";"27999555539";"cjr.admcondominios@gmail.comnfs@atasistemas.com.br";"Valor: R$ 119,00";"ATIVO";"Ponto ControlID";"05/02/2025";"04/02/2027";"05/02/2025 16:59";"05/02/2027";"Sistema de Ponto:|Assistência técnica ao sistema de ponto.|Licença do RHID para até 20 funcionários ativos||LINHA DO TEMPO|05/01/2026- Reajuste de contrato pelo IGPM (deflação) mesmo valor."
"219";"40074068000130-INDUSPOWER";"INDUSPOWER AUTOMACAO PAINEIS E SERVICOS LTDA";;"Giselly";"27 99808-1597";"giselly@induspower.ind.brnfs@atasistemas.com.br";"R$ 270,00 Mensal | RHID (70F)";"ATIVO";"Ponto ControlID";"11/03/2025";"10/03/2026";"13/03/2025 11:59";"11/03/2026";"Sistema de ponto: |Serviço de manutenção ao software de ponto.|Licença do software RHID (até 50 funcionários ativos).||LINHA DO TEMPO:|11/12/2025 - Retomado o faturamento,acrescentando R$ 25,00 nas |próximas parcelas, passando de R$ 245,00 para R$ 270,00 mensais|24/11/2025- Reativar o contrato no sistema e faturar as seguintes parcelas|Parcela 1: R$ 245,00 (vencimento no dia 20/12/2025) :: referente ao período de 22/11/2025 a 21/12/2025.|Parcela 2: R$ 79,03 (vencimento no dia 20/11/2025) :: referente ao período proporcional de 21/12/2025 a 31/12/2025.|****Após faturar última parcela, alterar status do contrato para cancelado.****|25.09.2025 - Interromper faturamento, porém, ainda serão devidas as seguintes parcelas:|Parcela 1: R$ 245,00 (vencimento no dia 20/10/2025) :: referente ao período de 11/10/2025 a 10/11/2025.|Parcela 2: R$ 79,03 (vencimento no dia 20/11/2025) :: referente ao período proporcional de 11/11/2025 a 21/11/2025.|08/05/2025 - Adicional de +10 funcionários, passando de 50 para até 60 funcionários ativos no software RHiD. Acréscimo de R$ 26,00 nas próximas parcelas, passando de R$ 219,00 para R$ 245,00 mensais.||"
"2413";"59283979000103_JV TERCEIRIZADA";"JV TERCEIRIZADA DE SERVICOS LTDA";;"NUBIA";"27997898182";"adm-jrs@hotmail.com";"Ata - Locação REP e Software + Ponto Web";"ATIVO";"Outros Mensal";"08/01/2024";"07/02/2027";"17/01/2025 15:53";"08/02/2027";"Descrição: Locação de equipamentos de controle de ponto.||- Locação de REP Topdata Inner Rep Plus LC Biometria e Proximidade (NÚMERO DE SÉRIE 00009003650036671)|- Licença Mensal do Ponto Secullum Web ( Até 40 funcionários ativos )|- Serviço técnico de apoio e suporte remoto.||LINHA DO TEMPO|13/02/2026- Reajuste de contrato (deflação) permanece o mesmo valor.|12/02/2025- Reajuste de contrato 6,74% IGPM passsando de 358,99 para 382,99.|01/06/2021 - Licença Adicional Ponto Web (+10 funcionários) R$ 50,00.|Passando de R$ 264,00 para 314,00 na 6ª parcela."
"213";"49933004000111_INST.STA.TEREZ.";"INSTITUTO EDUCACIONAL SANTA TEREZINHA LTDA";;"Matheus";"27997917708";"matheuscoutinho.coelho@gmail.comnfs@atasistemas.com.br";"R$ 169,00 Mensal | Ponto RHiD (30F)";"ATIVO";"Ponto ControlID";"27/02/2025";"27/02/2027";"27/02/2025 13:05";"27/02/2027";"Sistema de ponto:|Assistência técnica ao sistema de ponto.|Licença do software RHID (até 30 funcionários ativos)."
"216";"11721749000225_MINERAÇÃO ECOL.";"MINERACAO ECOLOGICA LTDA";;"Ellen";"28999397700";"financeiro@ecogran.com.brnfs@atasistemas.com.br";"VALOR R$119,00 MENSAL - PONTO RHID";"CANCELADO";"Ponto ControlID";"24/02/2025";"24/02/2026";"28/02/2025 12:05";"24/02/2026";"Sistema de ponto: ||Serviço de manutenção ao software de ponto RHID 10F"
"211";"11721749000225_MINERAÇÃO ECOL.";"MINERACAO ECOLOGICA LTDA";;"Ellen";"28999397700";"financeiro@ecogran.com.brnfs@atasistemas.com.br";"R$ 119,00 Mensal I Ponto RHiD (10F)";"ATIVO";"Ponto ControlID";"18/02/2025";"17/02/2027";"18/02/2025 16:05";"18/02/2027";"Sistema de ponto:|Assistência técnica ao sistema de ponto|Licença do software RHID até 10 funcionários e 01 CNPJ||LINHA DO TEMPO:|13/03/2026- REAJUSTE DE CONTRATO EPLO IGPM (DEFLAÇÃO) MESMO VALOR"
"236";"33255163000174_R.O.L. CARDOSO";"R.O.L. CARDOSO PRODUTOS CERAMICOS E TRANSPORTE LTDA";;"Cristina";"22981734286";"cer.cardoso@hotmail.comnfs@atasistemas.com.br";"Valor mensal R$234,00 - software de ponto RHID (50F)";"ATIVO";"Ponto ControlID";"05/05/2025";"05/05/2026";"08/05/2025 14:29";"05/05/2026";"Sistema de ponto: ||Serviço de manutenção ao software de ponto.||Licença do software de ponto RHID (50F)|"
"221";"35496266000151-MB LAR INDUST.";"MB LAR INDUSTRIA E COMERCIO DE MADEIRAS LTDA";;"Melissa";"27 99855-7029";"contatomblar@gmail.comnfs@atasistemas.com.br";"Valor mensal R$119,00 - software de ponto RHID (10F)";"CANCELADO";"Ponto ControlID";"24/03/2025";"23/03/2026";"25/03/2025 12:37";"23/03/2026";"Sistema de ponto: ||Serviço de manutenção ao software de ponto.|Licença do software RHID para até 10 funcionários ativos.||* Menos de uma semana após cliente pediu cancelamento achando que o valor mensal seria anual. Contrato cancelado."
"222";"27740877000175 - DIGRAPEL";"DIGRAPEL DISTRIBUIDORA DE PAPEL E GRAFICA LTDA";;"Edinho";"28 99930-4416";"financeirodigrapel@gmail.comnfs@atasistemas.com.br";"R$ 119,00 Mensal I Software RHID (20F)";"ATIVO";"Ponto ControlID";"26/03/2025";"26/03/2026";"01/04/2025 16:18";"26/03/2026";"Assistência técnica ao sistema de ponto:||Licença do Software RHID para até 20 funcionários ativos"
"215";"11164874001687-RC NUTRY ALIMEN";"RC NUTRY ALIMENTACAO LTDA";;"EDI CARLOS";"11997649678";"edi.carlos@idealalimentacao.com.brnfs@atasistemas.com.br";"R$ 500,00 Mensal | Secullum Acesso (800P / 01Equip)";"ATIVO";"Acesso Manutenção";"20/02/2025";"20/02/2027";"28/02/2025 11:19";"20/02/2027";"Sistema de acesso:|Licença Mensal do software Secullum Acesso Net (01 equipamento)||Linha do Tempo:|12/003/2026- Reajuste pelo IGPM (deflação) Permanece o mesmo valor)|+ 03/04/2025: Adicional de 400 pessoas ativas, passando de até 600 para até 800 pessoas ativas. Acréscimo de R$ 130,00, passando de R$ 370,00 para R$ 500,00.|+14/03/2025 - Adicional de 400 pessoas ativas. Passando de até 200 para até 600 pessoas ativas. Acréscimo de R$ 90,00, passando de R$ 280,00 para R$ 370,00.|"
"240";"11164874001687-RC NUTRY ALIMEN";"RC NUTRY ALIMENTACAO LTDA";;"EDI CARLOS";"11997649678";"edi.carlos@idealalimentacao.com.brnfs@atasistemas.com.br";"VALOR R$ 440,00 | MENSAL Software Secullum Acesso até 400 P 02 Eq.";"ATIVO";"Acesso Locação SW + Manutenção";"15/05/2025";"15/05/2026";"23/05/2025 12:59";"15/05/2026";"Sistema de acesso:||30/10/2025 - Adicional de 400 funcionários, passando de 400 para até 800 funcionários ativos no software Ponto Secullum Acesso net (acrescentando R$ 130.00 nas próximas parcelas, passando de R$ 310,00 para R$ 440,00 mensais)|Software Secullum Acesso até 400 Pessoas 02 Equipamentos."
"234";"25200647000198_FAVERO E CANAL";"FAVERO E CANAL CAFETERIA LTDA";;"financeiro";"27 98816-1846";"cafeteriadonacarmem@hotmail.comnfs@atasistemas.com.br";"Valor mensal R$169,00 - software de ponto RHID (30F)";"BLOQUEADO";"Ponto ControlID";"05/05/2025";"05/05/2026";"07/05/2025 10:44";"05/05/2026";"Sistema de ponto: ||Serviço de manutenção ao software de ponto.||Licença do software de ponto RHID (30F)|"
"227";"43564951000104 - S ELIZABETH D";"S ELIZABETH DA SILVA LTDA";;"Murilo";"31 9301-5162";"guedesmurillo@hotmail.comnfs@atasistemas.com.br";"Valor mensal R$134,00 - software de ponto RHID (10F) + 1 Adicional de CNPJ";"ATIVO";"Ponto ControlID";"25/03/2025";"24/03/2026";"11/04/2025 09:10";"25/03/2026";"Sistema de ponto: ||Serviço de manutenção ao software de ponto.||Licença do software de ponto RHID ( Até 10 Funcionários)|"
"233";"49832612000482 SUPER POPULAR";"AUTO SERVICO SUPER POPULAR LTDA";;"Priscila";"27996174011";"superpopularas@gmail.comsoefoods.carnes@gmail.comnfs@atasistemas.com.br";"CANCELADO POR INADIMPLÊNCIA I Valor mensal R$134,00 - software de ponto RHID (20F) e 02 CNPJs";"CANCELADO";"Ponto ControlID";"25/04/2025";"25/04/2026";"05/05/2025 17:05";"25/04/2026";"Sistema de ponto: ||Serviço de manutenção ao software de ponto RHID.||Licença do Ponto RHID ( Até 20 Funcionários) e 02 CNPJs||24/03/2026: contrato cancelado em face do inadimplemento de 3 parcelas. Notificado ao cliente sobre o cancelamento e que os arquivos fiscais permanecerão me nossa base por 90 dias, após isos, eles serão excluídos.|"
"229";"39790910000150-RECANTO MOTEL";"RECANTO MOTEL LTDA";;"Attila";"27992975191";"recantomotelfinanceiro@gmail.comattbarbosa@gmail.comnfs@atasistemas.com.br";"Valor mensal R$209,00 - software de Secullum Web PRO (20F)";"ATIVO";"Ponto Secullum";"11/04/2025";"11/04/2026";"14/04/2025 09:35";"14/04/2026";"Sistema de ponto: ||Serviço de manutenção ao software de ponto.||Licença do Top Ponto Secullum Web PRO (20F)"
